title,released,gf_score,metascore,genre,description,cover_art_url,title_id
The Bridge,2013-08-22,,77,Puzzle,"The Bridge is a mind-bending puzzle game that merges M.C. Escher-inspired art with physics-based gameplay. Players manipulate gravity and perspective to navigate impossible architectures across 48 thought-provoking levels. The hand-drawn black and white aesthetic creates a mesmerizing world where up becomes down and staircases lead in paradoxical directions. Solve increasingly complex spatial puzzles by rotating the environment, defying conventional physics, and discovering hidden pathways. Each level presents a unique challenge that tests perception and logic in unexpected ways.",https://images.launchbox-app.com/57751cc6-6b2d-49ce-b923-1e7d55311bb6.png,PCSB00862
The Bridge,2013-08-22,,77,Puzzle,"The Bridge is a mind-bending puzzle game that merges M.C. Escher-inspired art with physics-based gameplay. Players manipulate gravity and perspective to navigate impossible architectures across 48 thought-provoking levels. The hand-drawn black and white aesthetic creates a mesmerizing world where up becomes down and staircases lead in paradoxical directions. Solve increasingly complex spatial puzzles by rotating the environment, defying conventional physics, and discovering hidden pathways. Each level presents a unique challenge that tests perception and logic in unexpected ways.",https://images.launchbox-app.com/57751cc6-6b2d-49ce-b923-1e7d55311bb6.png,PCSE00525
The Caligula Effect,2017-05-02,,67,Role-Playing,"The Caligula Effect takes players into a virtual world called Mobius, a seemingly perfect paradise created by a virtual idol named μ. When the protagonist discovers the truth about this artificial reality and realizes they've been trapped in a digital prison designed to fulfill humanity's desires for escape, they join the Go-Home Club, a group of students who wish to return to the real world. The game features a unique Imaginary Chain turn-based battle system where players can predict enemy actions and plan multi-character combo attacks, creating strategic depth as they fight to break free from Mobius.",https://images.launchbox-app.com/1071bb45-a975-4e44-a221-5130dcd05db7.jpg,PCSB01103
The Caligula Effect,2017-05-02,,67,Role-Playing,"The Caligula Effect takes players into a virtual world called Mobius, a seemingly perfect paradise created by a virtual idol named μ. When the protagonist discovers the truth about this artificial reality and realizes they've been trapped in a digital prison designed to fulfill humanity's desires for escape, they join the Go-Home Club, a group of students who wish to return to the real world. The game features a unique Imaginary Chain turn-based battle system where players can predict enemy actions and plan multi-character combo attacks, creating strategic depth as they fight to break free from Mobius.",https://images.launchbox-app.com/1071bb45-a975-4e44-a221-5130dcd05db7.jpg,PCSE01037
The Caligula Effect,2017-05-02,,67,Role-Playing,"The Caligula Effect takes players into a virtual world called Mobius, a seemingly perfect paradise created by a virtual idol named μ. When the protagonist discovers the truth about this artificial reality and realizes they've been trapped in a digital prison designed to fulfill humanity's desires for escape, they join the Go-Home Club, a group of students who wish to return to the real world. The game features a unique Imaginary Chain turn-based battle system where players can predict enemy actions and plan multi-character combo attacks, creating strategic depth as they fight to break free from Mobius.",https://images.launchbox-app.com/1071bb45-a975-4e44-a221-5130dcd05db7.jpg,PCSG00687
The Count Lucanor,2016-03-03,,78,"Adventure, Puzzle","A young boy named Hans searches for his missing mother in a mysterious castle filled with deadly traps and riddles. Players must explore dark corridors, collect gold coins to bribe a kobold for information, and solve environmental puzzles while avoiding numerous fatal encounters. The game combines classic adventure elements with survival horror tension, as Hans has limited lives and must carefully choose which paths to take and which secrets to uncover in his quest to escape the Count's domain.",https://images.launchbox-app.com/b7966594-e4f5-4dcd-bc6d-a479855eb83f.png,PCSB01131
The Count Lucanor,2016-03-03,,78,"Adventure, Puzzle","A young boy named Hans searches for his missing mother in a mysterious castle filled with deadly traps and riddles. Players must explore dark corridors, collect gold coins to bribe a kobold for information, and solve environmental puzzles while avoiding numerous fatal encounters. The game combines classic adventure elements with survival horror tension, as Hans has limited lives and must carefully choose which paths to take and which secrets to uncover in his quest to escape the Count's domain.",https://images.launchbox-app.com/b7966594-e4f5-4dcd-bc6d-a479855eb83f.png,PCSE01112
The Deer God,2017-02-21,,59,"Action, Platformer","The Deer God is a breathtaking 3D pixel art adventure that follows a hunter who is reincarnated as a deer after a fateful encounter. Players must survive in a procedurally generated wilderness filled with dangerous predators, solve environmental puzzles, and make moral choices that affect karma. The game features a day-night cycle, seasonal changes, and the ability to unlock new powers and transformations. With its unique art style, atmospheric soundtrack, and themes of reincarnation and consequences, players navigate a mysterious world where every action has meaning and survival depends on wit and wisdom.",https://images.launchbox-app.com/fe46614f-cce3-4685-b512-3f545592cd71.png,PCSE01021
The Demon Rush: Legends Corrupt,,,,,,https://images.launchbox-app.com/185e1806-6a90-419a-97e6-18cb3a133781.png,PCSE01344
The Dreamlands: Aisling's Quest,,,,,,https://images.launchbox-app.com/2cdb4c12-12a2-4e75-a703-eba32327b980.jpg,PCSB01236
The Dreamlands: Aisling's Quest,,,,,,https://images.launchbox-app.com/2cdb4c12-12a2-4e75-a703-eba32327b980.jpg,PCSE01241
The Fruit of Grisaia: Side Episode,2016-05-19,,,Visual Novel,,,PCSG01095
The House in Fata Morgana,2016-05-26,,89,"Adventure, Visual Novel","A Gothic mystery spanning centuries unfolds within a cursed mansion. Players witness the tragic tales of those who lived and died in the house, piecing together a narrative that shifts through different time periods. Each chapter reveals dark secrets and twisted fates of the mansion's inhabitants. The story explores themes of love, betrayal, and redemption through multiple perspectives. Rich storytelling and haunting atmosphere combine with stunning artwork and an evocative soundtrack to create an unforgettable visual novel experience.",https://images.launchbox-app.com/583d23e4-efbe-4301-b6ac-bcebb9e0a635.png,PCSE01305
The Hungry Horde™,2013-09-10,,61,Action,"Lead a growing horde of zombies through the streets in this unique action puzzle game. Starting as a single zombie, you must infect humans to build your undead army while avoiding hazards and authorities. Use your expanding horde to overcome obstacles, reach safe zones, and wreak havoc across multiple levels. Strategic thinking meets arcade action as you manage your shambling mob through increasingly complex challenges, deciding when to split up your horde or keep them together for maximum impact.",https://images.launchbox-app.com/13e46c79-8b61-4471-a204-6fc0fae0e01b.png,PCSA00563
The Idol Master: Music Clips,2013-02-28,,,Rhythm,The Idolmaster Must Songs presents a compilation of music videos and rhythm gameplay featuring the beloved idols from the Idolmaster franchise. Players watch high-quality performances and engage with rhythm-based mechanics to popular songs from the series. The game showcases various idols performing their hit tracks with detailed animations and costumes. Fans can enjoy both the visual spectacle of the performances and the challenge of timing-based gameplay across multiple difficulty levels.,,PCSG90206
The IdolM@ster Must Songs - Aka-Ban,2013-03-20,,,"Music, Rhythm",,https://images.launchbox-app.com/2993889b-f88d-4fd4-ae10-7324078d9175.jpg,PCSG00677
The IdolM@ster Must Songs - Ao-Ban,2013-03-28,,,"Music, Rhythm","The IdolM@ster Must Songs presents a collection of classic songs from THE iDOLM@STER franchise in this Ao-Ban (Blue) edition for PS Vita. Players guide their favorite idols through rhythm-based performances, hitting notes in time with the music to deliver perfect shows. Features multiple difficulty levels, unlockable costumes, and beloved tracks that defined the series. Whether you're a longtime producer or new to 765 Production, this compilation delivers the essential musical experience that made THE iDOLM@STER a phenomenon in Japan's idol gaming scene.",https://images.launchbox-app.com/2993889b-f88d-4fd4-ae10-7324078d9175.jpg,PCSG00678
The Keeper of 4 Elements,,,,,,https://images.launchbox-app.com/4d615cb5-ebcc-4803-ba6c-a8ab622af808.png,PCSE00441
THE KING OF FIGHTERS '97 GLOBAL MATCH,2016-07-05,,,Fighting,"THE KING OF FIGHTERS '97 GLOBAL MATCH brings the classic SNK fighting game to modern platforms with enhanced features. This definitive version of KOF '97 includes both Advanced and Extra modes, allowing players to choose their preferred fighting style. The game features the complete roster of iconic fighters across multiple teams, engaging in fast-paced 3-on-3 team battles. Global Match adds online multiplayer with rollback netcode, gallery mode, and various quality-of-life improvements while preserving the intense combo-heavy gameplay that made the original a tournament favorite in the late 1990s arcade scene.",https://images.launchbox-app.com/d159bf85-8af3-4aff-8bec-9a1820b7deda.png,PCSE01224
The Labyrinth of Grisaia -LE EDEN DE LA GRISAIA-,2015-05-21,,,Visual Novel,"This visual novel continues the Grisaia trilogy, following protagonist Yuuji Kazami as he navigates complex relationships and dangerous situations. Players make choices that affect the story's outcome as they explore multiple character routes and uncover deeper mysteries surrounding the academy and its inhabitants. Features branching narratives, character development, and a mix of dramatic storytelling with lighter moments.",,PCSG00508
THE LAST BLADE 2,2017-05-23,,77,Fighting,"THE LAST BLADE 2 brings the legendary SNK weapon-based fighter to PS Vita. Choose from a diverse roster of fighters wielding katanas, spears, and other deadly weapons in this beautifully animated 2D fighting game set in Japan's Bakumatsu period. Master the Power and Speed fighting styles, execute devastating Super Desperation Moves, and experience intense one-on-one battles. The game features multiple gameplay modes including Story Mode, VS Mode, and Practice Mode. With its elegant art style, precise combat mechanics, and deep fighting system, THE LAST BLADE 2 stands as one of SNK's most refined fighting game experiences.",https://images.launchbox-app.com/19b75ab3-6979-4dc3-91d6-0849fbda341f.png,PCSE00848
The Legend of Dark Witch -Chronicle 2D ACT-,2016-03-29,,,"Action, Platformer","Players take control of Zizou Olympia in this fast-paced 2D action platformer. Battle through stages collecting Tres (essences) from defeated bosses to power up abilities and weapons. Features challenging boss fights, multiple playable characters, and a gear system that allows customization of stats and abilities. The game combines classic Mega Man-style gameplay with modern anime aesthetics and a scoring system that rewards skillful play.",,PCSE01049
The Legend of Heroes AO NO KISEKI Evolution,2014-06-12,,,Role-Playing,"The Legend of Heroes: Ao no Kiseki Evolution is an enhanced port of the Crossbell arc's second chapter. Players continue the story of Lloyd Bannings and the Special Support Section as they investigate crimes and uncover conspiracies threatening their city-state. This tactical RPG features turn-based combat with a strategic orbment system, allowing deep character customization. The Evolution version includes updated visuals, full voice acting, new character portraits, and additional story content. Players navigate political intrigue while building relationships with party members through a rich narrative experience.",https://images.launchbox-app.com/de8646b2-9034-469a-ba32-3779c57bc1cf.png,PCSH10113
The Legend of Heroes ZERO NO KISEKI Evolution,2012-10-18,,,Role-Playing,"Experience the beginning of the Crossbell arc in this enhanced PlayStation Vita remake. Players follow Lloyd Bannings and the Special Support Section as they navigate the political tensions of Crossbell City, caught between two superpowers. The Evolution version features full voice acting, refined visuals, and additional story content. Engage in strategic turn-based combat, build relationships with party members, and uncover conspiracies in this critically acclaimed JRPG that sets the stage for an epic saga.",https://images.launchbox-app.com/27acd9cf-9366-46ea-afce-83a5f59caecb.png,PCSH10111
The Legend of Heroes: Trails in the Sky FC Evolution Demo,2015-06-11,,,Role-Playing,,,PCSG90166
The Legend of Heroes: Trails in the Sky the Third Evolution,2016-07-14,,,Role-Playing,"Delve into the depths of Phantasma in this enhanced PlayStation Vita version of the final chapter in the Sky trilogy. Kevin Graham, a member of the Septian Church's Gralsritter order, investigates a mysterious artifact that transports him and his companions to a surreal realm of trials. Battle through challenging dungeons, uncover the dark secrets of Kevin's past, and witness the untold stories of beloved characters from previous adventures. This Evolution release features enhanced visuals, new voice acting, and refined gameplay for the ultimate Trails experience.",,PCSG00490
THE LEGEND OF HEROES: TRAILS OF COLD STEEL,2015-12-29,,78,Role-Playing,"Rean Schwarzer enrolls at Thors Military Academy in Erebonia as a member of the newly formed Class VII. This diverse group of students must navigate political intrigue, master combat arts, and forge bonds while uncovering dark secrets threatening the empire. The game features tactical turn-based battles with the ARCUS system, allowing students to summon powerful Orbments. Players explore dungeons, complete quests, and strengthen relationships through a rich bonding system. As tensions rise between nobility and commoners, Class VII finds itself at the center of events that will shape Erebonia's future.",https://images.launchbox-app.com/ac5997f2-9487-487e-b849-5f294871153e.jpg,PCSB00866
THE LEGEND OF HEROES: TRAILS OF COLD STEEL,2015-12-29,,78,Role-Playing,"Rean Schwarzer enrolls at Thors Military Academy in Erebonia as a member of the newly formed Class VII. This diverse group of students must navigate political intrigue, master combat arts, and forge bonds while uncovering dark secrets threatening the empire. The game features tactical turn-based battles with the ARCUS system, allowing students to summon powerful Orbments. Players explore dungeons, complete quests, and strengthen relationships through a rich bonding system. As tensions rise between nobility and commoners, Class VII finds itself at the center of events that will shape Erebonia's future.",https://images.launchbox-app.com/ac5997f2-9487-487e-b849-5f294871153e.jpg,PCSE00786
The Legend of Heroes: Trails of Cold Steel,2015-12-29,,78,Role-Playing,"Players follow Rean Schwarzer, a new student at Thors Military Academy, as he joins Class VII and uncovers political intrigue threatening the Erebonian Empire. This tactical RPG features the ARCUS battle system, allowing students to harness mystical powers through Combat Links. Strategic turn-based combat combines with character bonding mechanics as Class VII navigates field studies across Erebonia. The story weaves personal relationships with grand political conspiracies, offering deep character development and worldbuilding. Master tactical positioning, exploit enemy weaknesses, and forge bonds that enhance combat abilities in this epic JRPG adventure.",https://images.launchbox-app.com/0505426e-41f4-4081-b30d-0f2eacd51372.jpg,PCSG00195
THE LEGEND OF HEROES: TRAILS OF COLD STEEL II,2016-09-06,,81,Role-Playing,"Rean Schwarzer and Class VII return in this direct sequel to Trails of Cold Steel. The Erebonian civil war erupts across the nation as noble and reformist factions clash for control. Players reunite their scattered classmates while piloting Divine Knights in tactical mech battles. The story deepens the complex political intrigue of Erebonia while exploring character relationships through bonding events. This expansive JRPG features turn-based combat with the tactical link system, allowing coordinated attacks between party members for devastating combination strikes.",https://images.launchbox-app.com/ac5997f2-9487-487e-b849-5f294871153e.jpg,PCSB01016
THE LEGEND OF HEROES: TRAILS OF COLD STEEL II,2016-09-06,,81,Role-Playing,"Rean Schwarzer and Class VII return in this direct sequel to Trails of Cold Steel. The Erebonian civil war erupts across the nation as noble and reformist factions clash for control. Players reunite their scattered classmates while piloting Divine Knights in tactical mech battles. The story deepens the complex political intrigue of Erebonia while exploring character relationships through bonding events. This expansive JRPG features turn-based combat with the tactical link system, allowing coordinated attacks between party members for devastating combination strikes.",https://images.launchbox-app.com/ac5997f2-9487-487e-b849-5f294871153e.jpg,PCSE00896
The Legend of Heroes: Trails of Cold Steel II,2016-09-06,,81,Role-Playing,"Rean Schwarzer and Class VII return in this direct sequel to Trails of Cold Steel. After the October War and the occupation of Erebonia, Rean awakens to find his friends scattered across the nation. Players navigate a country in turmoil, reuniting with classmates while uncovering the secrets behind the Erebonian civil war. The game features turn-based combat with the tactical link system, extensive character development, and political intrigue across a vast continent. Multiple story threads converge as players explore dungeons, complete quests, and engage in strategic battles using Arts, Crafts, and powerful S-Crafts.",https://images.launchbox-app.com/ac5997f2-9487-487e-b849-5f294871153e.jpg,PCSG00354
The Legend of Heroes: Trails of Cold Steel II Demo,,,,Role-Playing,,,PCSH00113
The Legend of Heroes: Trails to Azure Evolution,2014-06-12,,,Role-Playing,"Experience the epic conclusion of the Crossbell arc in this enhanced Evolution version of Trails to Azure. Players control Lloyd Bannings and the Special Support Section as they face political conspiracies and supernatural threats in the autonomous state of Crossbell. This tactical RPG features the series' acclaimed turn-based combat system, deep character development, and an intricate story that builds upon Trails from Zero. The Evolution version includes full voice acting, enhanced graphics, and new story content, making it the definitive way to experience this beloved entry in the Trails series.",,PCSG00246
The Legend of Heroes: Zero no Kiseki Evolution Free Version,2012-10-18,,,Role-Playing,"Players join Lloyd Bannings and the Special Support Section as they investigate mysteries in the city-state of Crossbell. This free trial version introduces the opening chapters of the beloved Japanese RPG, featuring tactical turn-based combat, character-driven storytelling, and an expansive world to explore. The Evolution edition enhances the original with full voice acting, new character portraits, and additional story content.",,PCSG90069
The Lego Movie Videogame,2014-02-07,,71,"Action, Adventure","Everything is awesome in this brick-building adventure based on the hit film. Players control Emmet and other Master Builders as they journey through 15 levels spanning key locations from the movie. The game combines LEGO's signature humor with action-platforming gameplay, puzzle-solving, and vehicle sections. Build constructions from instruction pages, collect studs and minikits, and unlock over 90 playable characters. Features drop-in/drop-out co-op multiplayer and the ability to free-build creations. Relive the movie's story while smashing, building, and exploring the LEGO universe.",https://images.launchbox-app.com/cdf1605e-3985-44aa-b131-1477ce4110ac.jpg,PCSE00353
The LEGO® Movie - Videogame,2014-02-07,,71,"Action, Adventure","Players experience the events of The LEGO Movie in brick-built form, controlling Emmet and other Master Builders as they attempt to stop Lord Business from destroying the universe. The game features signature LEGO humor and gameplay, with players collecting studs, building objects, and solving puzzles across various realms. Characters utilize unique abilities to overcome obstacles and battle enemies. The adventure takes players through iconic movie locations, from Bricksburg to Cloud Cuckoo Land, combining platforming, combat, and construction mechanics in classic LEGO game style.",,PCSB00553
The Long Reach,2018-03-14,,58,"Adventure, Horror","The Long Reach is a horror adventure game set in New Hampshire. Players navigate a psychological thriller where reality blurs with nightmare as they uncover the dark secrets of the Baervox research facility. The game features pixel art visuals and explores themes of science gone wrong, with inhabitants of a small town transforming into grotesque versions of themselves. Solve environmental puzzles, avoid dangers, and piece together what happened in this atmospheric thriller that questions the nature of consciousness and experimentation.",https://images.launchbox-app.com/b13ef63a-9521-4b73-8abb-014d691bb0ba.png,PCSE01162
The Longest Five Minutes,2017-02-13,,67,Role-Playing,"In this unique RPG, you play as a hero who has lost his memories at the final battle against the Demon King. As the climactic fight unfolds in real-time, fragmented memories of your five-year journey return through flashbacks. You must complete these memory sequences to unlock the skills and strength needed to defeat the boss. The game cleverly interweaves turn-based RPG gameplay in the past with the desperate present-day struggle, creating a narrative where remembering the journey is just as important as finishing it. Every dungeon explored and battle fought in your memories directly impacts your ability to save the world.",https://images.launchbox-app.com/54c46a06-5ca1-4af5-aa8d-315cd037f61b.png,PCSE00993
The Longest Five Minutes Demo,2017-02-14,,,Role-Playing,"Players follow Flash Back and his party as they battle the Demon King, but there's a twist - Flash has lost his memories. The demo introduces the unique memory mechanic where combat encounters trigger flashbacks that reveal the story in reverse chronological order. Players experience key moments from Flash's journey while piecing together how he arrived at the final confrontation. The turn-based combat system combines traditional JRPG elements with the narrative-driven flashback structure that defines this quirky adventure.",,PCSG90244
The Lost Child,2018-06-19,,62,Role-Playing,"The Lost Child is a dungeon-crawling RPG where an occult journalist investigates mysterious events in modern-day Tokyo and Shinjuku. Players explore labyrinthine dungeons, battle demons and angels using a turn-based combat system, and recruit defeated enemies as Astrals to fight alongside them. The game features a deep story involving religious mythology, multiple endings based on player choices, and extensive character customization. With its first-person perspective and strategic gameplay, it challenges players to uncover the truth behind supernatural occurrences while managing a party of collected creatures in their quest to prevent an apocalyptic scenario.",https://images.launchbox-app.com/ddb0a923-b66a-483c-a251-2586bae43912.png,PCSE01179
The Muppets Movie Adventures,2014-03-21,,48,"Action, Adventure","Join Kermit, Miss Piggy, and the entire Muppets gang in this family-friendly adventure based on the 2014 Muppets film. Players navigate through various movie-themed levels, solving puzzles and engaging in action sequences while experiencing the humor and charm that defines the Muppets franchise. The game features multiple playable characters, each with unique abilities, allowing players to switch between Muppets to overcome obstacles and progress through the story. Designed for younger audiences, it combines platforming elements with light puzzle-solving in a colorful, accessible package that captures the spirit of the beloved characters and their cinematic adventure.",https://images.launchbox-app.com/22cac197-1bd0-477e-813c-99bd919ca58a.jpg,PCSA00685
The Muppets Movie Adventures,2014-03-21,,48,"Action, Adventure","Join Kermit, Miss Piggy, and the entire Muppets gang in this family-friendly adventure based on the 2014 Muppets film. Players navigate through various movie-themed levels, solving puzzles and engaging in action sequences while experiencing the humor and charm that defines the Muppets franchise. The game features multiple playable characters, each with unique abilities, allowing players to switch between Muppets to overcome obstacles and progress through the story. Designed for younger audiences, it combines platforming elements with light puzzle-solving in a colorful, accessible package that captures the spirit of the beloved characters and their cinematic adventure.",https://images.launchbox-app.com/22cac197-1bd0-477e-813c-99bd919ca58a.jpg,PCSF00558
The Princess Guide,2019-03-26,,57,"Role-Playing, Strategy","In this action RPG, players take on the role of a knight tasked with guiding four princesses who lead their own armies. The game combines real-time combat with strategic elements as you train and mentor these royal leaders, each with distinct personalities and fighting styles. Battle through various missions while managing relationships and developing your proteges' abilities. The mentor system allows you to shape how each princess grows in power and temperament. Features colorful anime-style visuals and a lighthearted tone mixed with tactical depth.",https://images.launchbox-app.com/df8d3a65-bea6-4add-bf7a-3bd5ff23fd47.jpg,PCSG01163
"The Princess, the Stray Cat, and Matters of the Heart 2",,,,Visual Novel,,,PCSG01235
The Quiet Collection,,,64,,,https://images.launchbox-app.com/fbbba55d-ebd5-4b65-8860-28d22465cb58.png,PCSE00775
The Sun and Moon,,,69,,,https://images.launchbox-app.com/31b1c7cb-0545-4c0a-aae1-02c8638ef116.png,PCSE00631
The Swapper,2014-05-06,,84,"Puzzle, Platformer","You control a character armed with a cloning gun capable of creating up to four copies of yourself simultaneously. These clones mimic your every move, allowing you to solve increasingly complex environmental puzzles. Death is temporary—swap your consciousness into any living clone to continue. Navigate through abandoned space station corridors filled with mysterious machinery and philosophical conundrums. The station holds dark secrets about consciousness, identity, and what it means to be human. Each puzzle challenges your spatial reasoning and forces you to think several steps ahead.",https://images.launchbox-app.com/b0f15fe4-4b99-45bc-aef2-0ea3a4189565.jpg,PCSB00489
The Swapper,2014-05-06,,84,"Puzzle, Platformer","You control a character armed with a cloning gun capable of creating up to four copies of yourself simultaneously. These clones mimic your every move, allowing you to solve increasingly complex environmental puzzles. Death is temporary—swap your consciousness into any living clone to continue. Navigate through abandoned space station corridors filled with mysterious machinery and philosophical conundrums. The station holds dark secrets about consciousness, identity, and what it means to be human. Each puzzle challenges your spatial reasoning and forces you to think several steps ahead.",https://images.launchbox-app.com/b0f15fe4-4b99-45bc-aef2-0ea3a4189565.jpg,PCSE00387
The Swindle,2015-07-28,,71,"Action, Stealth","The Swindle is a steampunk cybercrime caper where you break into buildings, steal cash, and hack security systems. Players have 100 days to pull off the ultimate heist on Scotland Yard's mainframe computer before it goes online and ruins crime forever. Each procedurally-generated level presents a unique challenge as you control expendable thieves, upgrading their skills and equipment between runs. Death is permanent, losing all progress from that burglar, creating tension with every jump and security encounter in this roguelike platformer.",https://images.launchbox-app.com/9d07b669-892e-410c-9fcc-2fe7bf115a31.png,PCSE00684
The Tower of Beatrice,,,,,,https://images.launchbox-app.com/0ab3b073-9156-4dd0-ab3e-b1f6bae5d325.png,PCSB01347
The Tower of Beatrice,,,,,,https://images.launchbox-app.com/0ab3b073-9156-4dd0-ab3e-b1f6bae5d325.png,PCSE01388
The Treasures of Montezuma 4,2014,,,Puzzle,,https://images.launchbox-app.com/e434840c-96bf-4368-ae64-34d0787c705e.jpg,PCSB00529
The Treasures of Montezuma 4,2014,,,Puzzle,,https://images.launchbox-app.com/e434840c-96bf-4368-ae64-34d0787c705e.jpg,PCSE00436
The Treasures of Montezuma Blitz,2012,,,Puzzle,,https://images.launchbox-app.com/79084133-1744-4cd5-9218-65a00733de77.png,PCSB00060
The Treasures of Montezuma Blitz,2012,,,Puzzle,,https://images.launchbox-app.com/79084133-1744-4cd5-9218-65a00733de77.png,PCSE00027
The Unfinished Swan,2012-11-13,,81,Adventure,"The Unfinished Swan is a first-person painting adventure where players explore a mysterious, all-white kingdom by splattering paint to reveal the world around them. Starting in a blank void, players throw paint to uncover hidden paths, architecture, and secrets while following a swan into a surreal storybook realm. The game tells the tale of a boy named Monroe who chases after a swan that escaped from an unfinished painting left by his late mother. Through creative environmental puzzles and evolving gameplay mechanics across different chapters, players gradually piece together the story of a king who could create anything but never finish what he started.",https://images.launchbox-app.com/5e5ab2da-45f4-4be2-91d0-2b29036abe72.jpg,PCSA00158
The Unfinished Swan,2012-11-13,,81,Adventure,"The Unfinished Swan is a first-person painting adventure where players explore a mysterious, all-white kingdom by splattering paint to reveal the world around them. Starting in a blank void, players throw paint to uncover hidden paths, architecture, and secrets while following a swan into a surreal storybook realm. The game tells the tale of a boy named Monroe who chases after a swan that escaped from an unfinished painting left by his late mother. Through creative environmental puzzles and evolving gameplay mechanics across different chapters, players gradually piece together the story of a king who could create anything but never finish what he started.",https://images.launchbox-app.com/5e5ab2da-45f4-4be2-91d0-2b29036abe72.jpg,PCSC00085
The Walking Dead,2012-08-21,,75,Adventure,"Players guide Lee Everett, a convicted criminal given a second chance at redemption in a world devastated by the undead. This episodic adventure focuses on difficult moral choices and their consequences as Lee protects a young girl named Clementine. Every decision shapes the story and determines who lives or dies. The game emphasizes character development and emotional storytelling over action, creating a tense narrative experience where relationships matter as much as survival. Based on Robert Kirkman's comic series, this tale explores what it means to retain humanity when civilization crumbles.",,PCSB00411
The Walking Dead,2012-08-21,,75,Adventure,"Players guide Lee Everett, a convicted criminal given a second chance at redemption in a world devastated by the undead. This episodic adventure focuses on difficult moral choices and their consequences as Lee protects a young girl named Clementine. Every decision shapes the story and determines who lives or dies. The game emphasizes character development and emotional storytelling over action, creating a tense narrative experience where relationships matter as much as survival. Based on Robert Kirkman's comic series, this tale explores what it means to retain humanity when civilization crumbles.",,PCSE00316
The Walking Dead Season 2,2014-10-21,,76,Adventure,"The Walking Dead: Season Two continues Clementine's journey as she navigates a brutal post-apocalyptic world filled with undead walkers and dangerous survivors. Players make critical choices that shape the story and determine who lives or dies. This episodic adventure features Telltale's signature branching narrative and moral dilemmas. Clementine must rely on her wits and survival skills learned from Lee as she searches for safety in a world where trust is a rare commodity. The season explores themes of loss, family, and what it means to retain humanity when civilization has collapsed.",,PCSE00556
The Wolf Among Us,2014-02-04,,81,Adventure,"Step into the shoes of Bigby Wolf, the big bad wolf now serving as sheriff of Fabletown. Navigate a dark noir mystery where fairytale characters live in exile among humans in 1980s New York City. Your choices shape relationships and determine who lives or dies as you investigate a brutal murder that threatens to expose the secret community. Experience Telltale's signature episodic storytelling based on the acclaimed Fables comic series, where every decision carries weight and moral lines blur in this gritty urban fantasy tale.",https://images.launchbox-app.com/80b17868-b894-4574-a806-975c1f35a212.png,PCSB00450
The Wolf Among Us,2014-02-04,,81,Adventure,"Step into the shoes of Bigby Wolf, the big bad wolf now serving as sheriff of Fabletown. Navigate a dark noir mystery where fairytale characters live in exile among humans in 1980s New York City. Your choices shape relationships and determine who lives or dies as you investigate a brutal murder that threatens to expose the secret community. Experience Telltale's signature episodic storytelling based on the acclaimed Fables comic series, where every decision carries weight and moral lines blur in this gritty urban fantasy tale.",https://images.launchbox-app.com/80b17868-b894-4574-a806-975c1f35a212.png,PCSE00352
Thomas Was Alone,2013-04-23,,80,"Puzzle, Platformer","Thomas Was Alone tells the story of the world's first sentient AIs, with players guiding a group of uniquely shaped rectangles through a series of puzzling platforming challenges. Each character possesses distinct abilities and personalities, revealed through charming narration. Players must use teamwork and creative thinking to navigate increasingly complex levels, stacking characters, jumping gaps, and solving environmental puzzles. The minimalist visual style combines with an acclaimed soundtrack and witty writing to create an unexpectedly emotional journey about friendship, cooperation, and self-discovery.",https://images.launchbox-app.com/75f55e0d-2dc5-4899-8932-555cc7d4c50b.png,PCSE00258
Three Fourths Home,2015-04-21,,73,"Adventure, Visual Novel","In this experimental visual novel, you play as Kelly during a drive home through rural Nebraska. A thunderstorm looms as you navigate a conversation with your family over the phone, exploring themes of identity, change, and the complexities of returning home. The narrative unfolds entirely through dialogue choices as you drive, with the storm serving as both literal threat and metaphor. Your responses shape the story's emotional trajectory as Kelly reconnects with her mother, father, and younger brother, each dealing with their own struggles in this intimate character study.",https://images.launchbox-app.com/5b906fff-05b9-4d73-932a-e1124ff83f4a.png,PCSB00901
Three Fourths Home (Extended Edition),2016-03-01,,69,Adventure,"Three Fourths Home: Extended Edition tells the story of Kelly, a young woman who returns to her family's farmhouse in rural Nebraska during a fierce storm. Players guide Kelly through a phone conversation with her family as she drives down an empty highway, making dialogue choices that shape the narrative. This expanded edition includes the epilogue Idling in the Rubble, which explores Kelly's life after the main story. The visual novel combines minimalist black-and-white visuals with ambient sound design to create an intimate exploration of family dynamics, mental health, and the meaning of home.",https://images.launchbox-app.com/5b906fff-05b9-4d73-932a-e1124ff83f4a.png,PCSE00774
Thunder Paw,2016-07-26,,,"Action, Platformer","Thunder Paw is a 2D side-scrolling action platformer where players control a heroic dog on a mission to rescue his siblings from the evil Gib and his robot army. Players dash, jump, and shoot their way through colorful levels filled with enemies and obstacles. The game features retro-inspired pixel art graphics, fast-paced gameplay, and boss battles. With its accessible controls and family-friendly presentation, Thunder Paw delivers a lighthearted adventure that pays homage to classic platforming games while adding its own unique canine twist to the formula.",https://images.launchbox-app.com/3f0c3847-482f-4d9b-a427-e7e251006aa5.png,PCSB01429
