title,released,gf_score,metascore,genre,description,cover_art_url
Spider-Man 2,2004-06-28,,83,Action,"Swing through a massive open-world Manhattan as Spider-Man battles Doctor Octopus in this acclaimed superhero adventure. Master revolutionary web-swinging mechanics that let you soar between skyscrapers with unprecedented freedom and fluidity. Switch between spectacular combat combos and stealth takedowns as you face classic villains like Rhino, Mysterio, and Shocker. The dynamic physics-based web system creates endless possibilities for traversal and combat, letting you web-zip across the city, run up walls, and perform incredible aerial maneuvers. Complete thrilling story missions, stop random crimes, deliver pizzas, and photograph landmarks in a living, breathing New York. With Bruce Campbell's witty narration, authentic Manhattan districts, and the freedom to approach objectives your way, Spider-Man 2 delivers the definitive web-slinging experience.",https://images.launchbox-app.com/c4c25ad3-1547-41e8-9191-6d9cc7ddc94e.jpg
Spikeout: Battle Street,2005-03-29,,62,Beat-em-up,"Unleash street justice in Spikeout: Battle Street, Sega's explosive beat 'em up that brings arcade brawling home to Xbox. Developed by Dimps, this successor to the original SpikeOut delivers bone-crushing combat as you battle rival gangs for control of the streets. Master devastating combos, grab weapons from the environment, and team up with friends to unleash coordinated beatdowns. Each fighter brings unique fighting styles and special moves to the concrete battlefield. The game featured groundbreaking Xbox Live multiplayer that let you form crews and wage turf wars online until servers closed in 2010, though community replacement servers through Insignia have revived online play. With its arcade-perfect gameplay, intense gang warfare action, and satisfying combat mechanics, Battle Street captures the raw energy of classic beat 'em ups while adding modern depth. Pound your way through waves of thugs in this uncompromising urban brawler.",https://images.launchbox-app.com/e9470deb-ac92-4a46-885a-f5ce5938d820.jpg
Splashdown,2002-06-25,,79,Racing,"Splashdown revolutionizes water racing with its unique blend of high-speed jet ski action and death-defying aerial stunts. Race through 20 exotic tracks spanning tropical lagoons, Arctic glaciers, and mysterious swamps while pulling off insane tricks to boost your performance. Master over 40 spectacular stunts - from backflips to superman grabs - as you compete across multiple game modes including Career, Arcade, and intense multiplayer battles. Choose from diverse riders, each with unique abilities and attitudes, and unlock powerful hydrocraft that slice through waves with precision. The game's innovative stunt system rewards creativity, letting you chain combos for massive speed bursts. Dynamic water physics create realistic waves and wakes that affect your racing line. With vibrant graphics, a pumping soundtrack, and accessible yet deep gameplay, Splashdown delivers the ultimate aquatic racing experience that keeps you coming back to perfect your runs and dominate the leaderboards.",https://images.launchbox-app.com/c14b1532-6ab9-4bf6-82e3-ee43f0d1940f.jpg
Splat Magazine Renegade Paintball,2005-10-11,,47,Shooter,"Experience the adrenaline-pumping world of competitive paintball in Splat Magazine Renegade Paintball! Choose from 14 unique tournament fields and battle across diverse environments from urban warehouses to outdoor woodlands. Master authentic paintball tactics using real-world strategies like snap shooting, bunkering, and team coordination. Create your custom player and gear up with officially licensed equipment from top brands. Engage in intense multiplayer matches supporting up to 14 players, or hone your skills in single-player tournaments. With realistic ballistics, dynamic weather effects, and multiple game modes including Capture the Flag and Elimination, every match delivers heart-pounding tactical action that captures the true spirit of paintball competition.",https://images.launchbox-app.com/83b6da03-fa94-4b5e-a57b-a2f2ff7c7dc2.jpg
SpongeBob SquarePants: Battle for Bikini Bottom,2003-10-21,,71,Platformer,"Join SpongeBob, Patrick, and Sandy in this beloved 3D platformer as they save Bikini Bottom from Plankton's robot invasion! Explore iconic locations from the TV series including Jellyfish Fields, Downtown Bikini Bottom, and the Flying Dutchman's Graveyard. Master each character's unique abilities - SpongeBob's bubble attacks, Patrick's belly slam, and Sandy's lasso - to defeat robotic enemies and solve environmental puzzles. Collect golden spatulas and shiny objects as you platform through vibrant worlds filled with humor and references fans love. Battle massive bosses, discover hidden areas, and interact with favorite characters like Squidward, Mr. Krabs, and Gary in this colorful underwater adventure.",https://images.launchbox-app.com/1c87e398-7cb8-4bff-8ce9-a47694ddd4ab.jpg
"SpongeBob SquarePants: Lights, Camera, Pants!",2005-10-19,,56,Party,"Join SpongeBob and the Bikini Bottom gang in this hilarious party game adventure! Compete in 30 wacky mini-games inspired by the TV show as you audition for roles in the latest Mermaid Man and Barnacle Boy movie. Play as SpongeBob, Patrick, Sandy, Squidward, Mr. Krabs, or Plankton across iconic locations like Jellyfish Fields and the Krusty Krab. Challenge up to 3 friends in multiplayer mayhem featuring racing, rhythm, puzzle, and action challenges. Master unique mini-games like delivering Krabby Patties, karate-chopping boards, and jellyfishing competitions. With full voice acting from the show's cast and cartoon-perfect visuals, this party game brings undersea silliness to life. Prove you're ready for your close-up!",https://images.launchbox-app.com/31a6edb9-f1b1-403e-8d00-87c544352096.jpg
The SpongeBob SquarePants Movie,2004-10-27,,66,Platformer,"Join SpongeBob and Patrick on an epic quest to save Mr. Krabs' crown and prove Gary's innocence! This action-platformer brings the beloved movie to life with vibrant underwater worlds and hilarious gameplay. Master unique abilities like SpongeBob's Bash attack and Patrick's cartwheel as you navigate through 18 challenging levels filled with puzzles, enemies, and boss battles. Collect Goofy Goober tokens to unlock bonus content and upgrade your moves. Drive the Patty Wagon through thrilling racing sequences, slide down dangerous slopes, and bounce across floating platforms. Face off against Dennis, the Cyclops, and other memorable villains from the film. With authentic voice acting, colorful graphics that capture the show's charm, and cooperative gameplay moments, this adventure delivers pure Bikini Bottom fun for fans of all ages.",https://images.launchbox-app.com/12391fb8-fd00-4d7a-8bde-277a24700ce3.jpg
SpyHunter,2002-02-26,,78,Vehicular Combat,"SpyHunter puts you behind the wheel of the legendary G-6155 Interceptor, an armed super-spy vehicle equipped with machine guns, smoke screens, and oil slicks. Race through diverse environments from city streets to icy mountains while battling enemy agents determined to stop you. Transform into a speedboat when roads give way to waterways, maintaining the chase across land and sea. Each mission demands split-second decisions as you weave through traffic, dodge helicopter attacks, and outsmart weaponized enemy vehicles. Collect weapon upgrades including guided missiles and flamethrowers while the iconic Peter Gunn theme drives the action. This reimagining of the arcade classic combines high-octane vehicular combat with strategic gadget deployment, challenging you to complete objectives while surviving increasingly dangerous pursuits.",https://images.launchbox-app.com/c67bba0e-383b-4260-8fbc-d3fe5d63e66c.jpg
SpyHunter 2,2003-11-21,,56,Vehicular Combat,"Take the wheel of the legendary G-6155 Interceptor in this high-octane vehicular combat adventure. Race through exotic locations from the frozen wastes of Russia to the scorching deserts of the Middle East, transforming your supercar into a speedboat, motorcycle, or off-road vehicle to adapt to any terrain. Armed with an arsenal of cutting-edge weapons including missiles, machine guns, and electromagnetic pulses, you'll battle the sinister NOSTRA organization across land and water. Master the art of high-speed combat as you weave through traffic, dodge enemy fire, and unleash devastating attacks. With stunning graphics, intense multiplayer modes, and heart-pounding missions inspired by classic spy thrillers, SpyHunter 2 delivers pure adrenaline-fueled action where every second counts.",https://images.launchbox-app.com/42d2fada-c4ab-45ed-b1fb-703932f26118.jpg
SpyHunter: Nowhere to Run,2006-09-05,,56,Action,"Take control of Alex Decker, voiced by Dwayne ""The Rock"" Johnson, in this explosive action-driving hybrid that reimagines the classic SpyHunter franchise. Pilot the legendary G-8155 Interceptor, a high-tech supercar armed with machine guns, missiles, and defensive countermeasures. Seamlessly transition between intense vehicular combat and on-foot third-person action sequences as you battle the sinister NOSTRA organization across diverse locations. Transform your Interceptor into a speedboat or motorcycle to pursue enemies across land and water. Experience Hollywood-style set pieces, destructible environments, and relentless enemies in this unique blend of driving mayhem and run-and-gun combat. Master both vehicle and combat skills to save the world from a deadly satellite weapon threat.",https://images.launchbox-app.com/cb7cc9a1-2ae2-4d57-b50d-46b060d00105.jpg
Spy vs. Spy,2005-04-05,,59,Action,"Engage in hilarious espionage warfare as the iconic black and white spies from MAD Magazine! Set deadly traps and outsmart your rival in this split-screen strategy game where cunning beats speed. Navigate embassy rooms searching for secret documents while planting bombs, spring traps, and bucket snares to foil your opponent. Master the art of deception as you booby-trap briefcases and doors, then watch your rival fall victim to their own schemes. Each spy has identical abilities, making victory depend purely on wit and strategy. The innovative simulvision split-screen lets you spy on your opponent's actions while planning your next move. With multiple embassies to explore and endless trap combinations, every match becomes a unique battle of pranks and counterpranks in this timeless game of cartoon espionage.",
Spyro: A Hero's Tail,2004-11-03,,70,Platformer,"Join Spyro on an epic quest to save the Dragon Realms from the evil Red Dragon and his dark army! This vibrant 3D platformer brings the beloved purple dragon back with enhanced abilities and fresh gameplay mechanics. Master Spyro's signature flame breath, charge attack, and gliding as you explore five massive realms filled with secrets and collectibles. Take control of new playable characters including Hunter the Cheetah, Sgt. Byrd, and Blink the Mole, each offering unique gameplay styles. Battle through diverse environments from mystical swamps to mechanical fortresses, solving puzzles and defeating bosses. With its colorful graphics, witty humor, and mix of platforming, combat, and mini-games, A Hero's Tail delivers classic Spyro charm with modern polish.",https://images.launchbox-app.com/4fe605f9-da77-4816-8e81-b00bbef919e3.jpg
SSX 3,2003-10-20,,93,Sports,"Carve your legend on the ultimate mountain in SSX 3, where three massive peaks connect into one seamless snowboarding paradise. Race down 30,000 vertical feet of pure adrenaline, pulling off insane tricks through pristine powder and perfectly sculpted terrain parks. Master the art of the Uber tricks - gravity-defying stunts that push the boundaries of what's possible on a board. Compete in intense races and freestyle events, or explore freely in the revolutionary open-world design that lets you ride from summit to base without loading screens. Build your reputation across multiple disciplines while customizing your rider's style and gear. The dynamic soundtrack adapts to your performance, pumping harder as you chain combos and nail perfect landings. With split-screen multiplayer and online leaderboards, prove you're the ultimate rider. SSX 3 delivers the perfect blend of arcade action and mountain majesty.",https://images.launchbox-app.com/d381e1e0-fceb-4b2f-be34-8cc26625bcaa.jpg
SSX on Tour,2005-10-11,,82,Sports,"SSX on Tour transforms snowboarding into an extreme sports festival where you carve your own legend. Create your custom rider and conquer the mountain through intense races, death-defying trick competitions, and freestyle challenges. The game seamlessly blends snowboarding with skiing for the first time in the series, letting you switch between both disciplines as you rise from amateur to superstar. Navigate massive open mountain environments filled with shortcuts and secret paths while pulling off insane combos using the intuitive trick system. The dynamic soundtrack adapts to your performance, pumping harder as you nail bigger tricks. With its distinctive hand-drawn art style, arcade-perfect controls, and addictive progression system, SSX on Tour delivers the ultimate winter sports rush. Compete against rival riders, unlock new gear, and dominate every peak in your quest for mountain supremacy.",https://images.launchbox-app.com/36fc1f1b-b122-4a23-8b35-9e872f11a231.jpg
SSX Tricky,2001-11-27,,88,Sports,"SSX Tricky revolutionizes snowboarding with outrageous tricks and larger-than-life personalities. Race down impossible mountain courses while pulling off insane uber tricks that defy physics. Build your boost meter to unlock devastating special moves and reach breakneck speeds. Choose from diverse riders like Mac, Elise, and Eddie, each with unique styles and attitude. Master six massive courses from Tokyo Megaplex to Alaska, featuring multiple routes, hidden shortcuts, and interactive environments. The trick system rewards creativity - chain together flips, spins, and grabs in endless combinations. Knockout rivals with aggressive moves or focus on pure style. Featuring music from Mix Master Mike and Run-DMC, every run pulses with energy. This arcade snowboarding masterpiece delivers pure adrenaline and endless replayability.",https://images.launchbox-app.com/3a82d2db-e109-4ef1-8194-a62f7246d36c.jpg
Stacked with Daniel Negreanu,2006-05-23,,65,Gambling,"Master the art of Texas Hold'em in this authentic poker experience featuring world champion Daniel Negreanu. Learn from the best as Daniel himself guides you through advanced strategies, reads, and psychological tactics that separate amateurs from pros. Challenge AI opponents with distinct playing styles and personalities in career mode, or test your skills in online multiplayer tournaments. The innovative teaching system breaks down complex concepts like pot odds, position play, and bluffing techniques through interactive tutorials and real-time coaching. Unlock new venues from backroom games to prestigious casinos, customize your avatar, and climb the ranks from rookie to poker legend. With realistic chip physics, professional commentary, and true-to-life poker mechanics, experience the tension and excitement of high-stakes poker from your living room.",https://images.launchbox-app.com/36b5d206-d597-4c58-8324-e667e7cbc55c.jpg
Stake: Fortune Fighters,2003-12-18,,48,Fighting,"Enter the arena in Stake: Fortune Fighters, a distinctive 3D fighting game from Taiwanese developer Gameness Art Software. Choose from eight unique warriors including the mysterious Anglesite, fierce Baron, agile Yen Fan and Yen Yen twins, the monk Void, enigmatic Pharo, skilled Habba Kenji, and powerful Barty. Each fighter brings their own martial arts style and special moves to intense battles across diverse arenas. Master combo systems and special attacks as you progress through the tournament mode to unlock the mighty boss character Thor. The game features traditional fighting mechanics with a unique visual style that blends Eastern and Western character designs. Battle through single-player campaigns or challenge friends in versus mode to prove your supremacy. With its eclectic roster and solid fighting fundamentals, Fortune Fighters offers an underground fighting experience that cult fighting game enthusiasts will appreciate.",https://images.launchbox-app.com/32d5aff0-1246-4289-9936-e86d50070203.jpg
Star Trek: Shattered Universe,2004-01-13,,44,Space Combat,"Command the ISS Excelsior through a dark mirror universe where the Federation never existed! Star Trek: Shattered Universe throws you into intense space combat across 19 missions spanning multiple star systems. Pilot customizable starfighters against relentless enemies including the Klingons, Romulans, and the mysterious Mirror Universe forces. Experience fully 3D space battles with dynamic camera angles that capture every explosive moment. Choose from multiple fighter classes, each with unique weapons and abilities. Face massive capital ships, navigate asteroid fields, and survive intense dogfights. The game features voice acting from original Star Trek actors including Walter Koenig and George Takei, bringing authenticity to this alternate reality adventure.",https://images.launchbox-app.com/250f6d0e-6fab-4598-b0d4-29ca3185e2a1.jpg
Star Wars: Battlefront,2004-09-20,,82,Shooter,"Command the galaxy's greatest armies in the ultimate Star Wars combat experience. Lead iconic heroes and villains across legendary battlefields from all six Star Wars films, from the forests of Endor to the icy plains of Hoth. Choose your faction - join the Rebellion, fight for the Empire, battle as the Republic, or serve the Separatists. Experience massive 32-player battles featuring ground troops, vehicles, and starfighters in seamless combat. Pilot X-wings, AT-ATs, speeder bikes, and dozens of other authentic vehicles. Play as legendary characters like Luke Skywalker, Darth Vader, and Yoda in Hero Assault mode. Battle across 16 iconic planets in Galactic Conquest, a strategic campaign mode where you fight for control of the galaxy. Whether defending Echo Base or storming the Death Star, every battle delivers the epic scale and intense action that defines Star Wars warfare.",https://images.launchbox-app.com/29d59692-b975-477f-821b-52d239cd75c2.jpg
Star Wars: Battlefront II,2005-11-01,,83,Shooter,"Experience the ultimate Star Wars battle fantasy in Battlefront II, where iconic heroes clash across all three cinematic eras. Command clone troopers on Geonosis, storm the Death Star as Luke Skywalker, or lead First Order forces through massive 40-player galactic assaults. The single-player campaign follows Iden Versio, an elite Imperial soldier, through a gripping story bridging Return of the Jedi and The Force Awakens. Master lightsaber combat as legendary Jedi and Sith, pilot X-wings and TIE fighters in spectacular space battles, and fight alongside friends in cooperative missions. From prequel-era Naboo to sequel trilogy Crait, every battlefield captures authentic Star Wars atmosphere with stunning visuals and John Williams' legendary score.",https://images.launchbox-app.com/effa9eaa-d303-40a3-94d4-ad27348406bc.jpg
Star Wars: The Clone Wars,2003-04-28,,71,Vehicular Combat,"Star Wars: The Clone Wars delivers intense vehicular combat across the galaxy's most iconic battlefields. Command Republic gunships, AT-TE walkers, speeder bikes, and starfighters as you lead the clone army against Separatist forces. Experience 16 massive missions spanning from Geonosis to Kashyyyk, featuring destructible environments and epic boss battles. Switch seamlessly between vehicles during combat, unleashing devastating weapons while coordinating with AI squadmates. The game captures the animated series' distinctive art style with cel-shaded graphics that bring the Clone Wars era to vivid life. Engage in split-screen multiplayer battles, unlocking bonus content including concept art and character profiles. Master unique vehicle abilities, from the TX-130 fighter tank's speed to the Republic Gunship's heavy firepower, as you fight alongside Anakin, Obi-Wan, and Mace Windu to turn the tide of war.",https://images.launchbox-app.com/b86c3fca-2648-49a3-b04b-3ff282c93685.jpg
Star Wars: Episode III – Revenge of the Sith,2005-05-04,,65,Action,"Step into the climactic battles of the Star Wars saga in this action-packed adaptation of Episode III. Wield devastating Force powers and master lightsaber combat as you play through Anakin's transformation into Darth Vader. Experience the film's epic moments firsthand, from the opening space battle above Coruscant to the fateful duel on Mustafar. Execute spectacular combo attacks, unleash Force pushes and lightning, and engage in intense lightsaber duels against legendary opponents like Count Dooku and General Grievous. The game features exclusive alternate ending scenarios and multiplayer versus modes where you can battle as iconic characters including Obi-Wan, Yoda, and Mace Windu. With fluid combat mechanics and faithful recreations of memorable movie scenes, immerse yourself in the dark finale of the prequel trilogy.",https://images.launchbox-app.com/2b5a7be8-5497-497f-b0fa-d959fe38db04.jpg
Star Wars Jedi Knight II: Jedi Outcast,2002-11-19,,85,Action,"Wield the Force and master lightsaber combat in this legendary action-adventure. Play as Kyle Katarn, a former Jedi who must reclaim his connection to the Force to stop a dark plot threatening the galaxy. Experience the most refined lightsaber combat system ever created, with multiple fighting stances and devastating Force powers including Push, Pull, Lightning, and Mind Trick. Battle through diverse missions spanning Cloud City, Nar Shaddaa, and ancient Jedi temples. Engage in intense multiplayer duels featuring multiple game modes and full character customization. The revolutionary saber combat delivers visceral one-hit kills and limb dismemberment, while puzzles and platforming add variety between battles. A perfect blend of shooting and melee combat with deep Star Wars lore.",https://images.launchbox-app.com/8c5fd40a-9465-441b-bef5-5a980d619c06.jpg
Star Wars Jedi Knight: Jedi Academy,2003-11-18,,76,Action,"Forge your destiny in the Star Wars universe as a new student at Luke Skywalker's Jedi Academy. Create your character and master the ways of the Force through intense lightsaber combat and powerful Force abilities. Choose your path between light and dark as you progress through missions across iconic planets. Wield single, dual, or double-bladed lightsabers with the series' most refined combat system, featuring realistic dismemberment and precise control. Learn from legendary Jedi including Luke Skywalker and Kyle Katarn while facing cultists attempting to resurrect an ancient Sith lord. Customize your Force powers, selecting from abilities like Force Lightning, Grip, and Mind Trick. Experience branching storylines where your choices determine your fate. Engage in epic multiplayer battles with unique game modes including Siege and Power Duel.",https://images.launchbox-app.com/7c0c851b-1e31-4043-b0b6-3e7d654689f7.jpg
Star Wars: Jedi Starfighter,2002-05-13,,74,Space Combat,"Join the epic Star Wars saga in this thrilling space combat adventure that combines intense dogfighting with Force-powered gameplay. Pilot legendary starfighters including the nimble Jedi Starfighter and devastating Havoc bomber across 15 challenging missions spanning iconic locations from Episode II. Master unique Force abilities like Lightning and Shockwave to devastate enemy squadrons while engaging in massive space battles featuring hundreds of ships. Switch between two distinct storylines following Jedi Master Adi Gallia and mercenary pilot Nym as their paths intertwine. Experience refined controls, stunning visual effects, and cooperative gameplay that lets a friend join as your wingman. From protecting Senator Amidala to assaulting Trade Federation strongholds, every mission delivers spectacular Star Wars action with responsive arcade-style combat.",https://images.launchbox-app.com/6adc44fc-ccfb-4a0e-87ab-af6b77c45e7e.jpg
Star Wars: Knights of the Old Republic,2003-07-15,,94,RPG,"Set 4,000 years before the films, Knights of the Old Republic revolutionizes Star Wars gaming with its deep RPG mechanics and moral choices that shape the galaxy's fate. Create your Jedi or Sith from scratch, mastering lightsaber combat, Force powers, and choosing companions from a memorable cast including assassin droids and Mandalorian warriors. Your decisions determine whether you embrace the light or succumb to the dark side, with multiple endings reflecting your path. Explore iconic planets like Tatooine and Kashyyyk while uncovering an ancient threat. The innovative turn-based combat system blends real-time action with strategic depth. BioWare's masterpiece features branching dialogue, romance options, and a stunning twist that redefined Star Wars storytelling.",https://images.launchbox-app.com/a070bc5b-6758-40da-9d28-7ca644da8008.jpg
Star Wars Knights of the Old Republic II: The Sith Lords,2004-12-06,,86,RPG,"Forge your destiny in this epic RPG sequel set thousands of years before the Star Wars films. As a Jedi exile cast out from the Order, master the Force through a revolutionary influence system where every choice shapes your companions and the galaxy itself. Navigate complex moral dilemmas that blur the line between light and dark as you uncover the truth behind the Jedi's near-extinction. Build your perfect party from unique companions, each with deep backstories and personal quests. Customize lightsabers, learn devastating Force powers, and engage in strategic real-time combat. Your decisions ripple across planets, determining whether you'll restore the Jedi Order or plunge the galaxy into darkness. Experience one of gaming's most nuanced Star Wars stories.",https://images.launchbox-app.com/274faff3-2382-4764-a532-f97a0959d6ee.jpg
Star Wars: Obi-Wan,2001-12-19,,56,Action,"Wield the legendary lightsaber as young Obi-Wan Kenobi in this Xbox-exclusive Star Wars adventure. Master the Force through intuitive controls that let you push, pull, and throw enemies and objects with precision. Experience an original storyline set before Episode I, featuring epic lightsaber duels against deadly assassins, battle droids, and Tusken Raiders across diverse worlds from Coruscant's gleaming towers to Tatooine's harsh deserts. The innovative combat system blends acrobatic moves with Force powers, creating fluid battles where timing and strategy matter. Face off against formidable bosses, solve environmental puzzles using Jedi abilities, and uncover a dark conspiracy threatening the galaxy. With authentic Star Wars atmosphere and John Williams' iconic score, become the Jedi Knight in this action-packed prequel tale.",https://images.launchbox-app.com/f2b116a8-47c8-47b0-a85c-9c78fc8839e2.png
Star Wars: Republic Commando,2005-02-28,,78,Shooter,"Lead Delta Squad, an elite unit of Republic Commandos, through the most dangerous missions of the Clone Wars. Experience Star Wars from the soldier's perspective in this tactical first-person shooter that revolutionizes squad-based combat. Issue orders to your three AI squadmates with simple, context-sensitive commands - breach doors, lay explosives, take sniper positions, or revive fallen brothers. Each commando brings unique skills: demolitions, hacking, and heavy weapons expertise. Fight through iconic locations from Geonosis to Kashyyyk, battling Super Battle Droids, Trandoshan slavers, and countless other threats. The innovative visor HUD system provides tactical data while keeping you immersed in intense firefights. Feel the brotherhood of clone soldiers through witty battlefield banter and genuine camaraderie.",https://images.launchbox-app.com/18418afc-0f15-466a-87ef-cf8cc48ed7ff.jpg
Star Wars: Starfighter Special Edition,2001-11-26,,73,Space Combat,"Take to the skies in epic Star Wars space combat! Pilot sleek starfighters through intense missions spanning the events of Episode I. Choose from three unique pilots - rookie Naboo pilot Rhys Dallows, mercenary Vana Sage, or pirate Nym - each with distinct ships and storylines that intertwine. Engage in thrilling dogfights against Trade Federation forces, navigate asteroid fields, and assault massive capital ships. The Special Edition enhances the original with improved graphics, new bonus missions, and exclusive two-player versus modes. Master advanced flight mechanics including barrel rolls and power slides while unleashing devastating weapons like proton torpedoes and cluster missiles. Experience the prequel era from a pilot's perspective in this action-packed starfighter adventure.",https://images.launchbox-app.com/90b1c3dd-c979-4376-b025-41e2d421f405.jpg
Starsky & Hutch,2003-09-12,,62,Racing Action,"Hit the streets of Bay City in this high-octane action racing game based on the classic TV series! Take control of the iconic red and white Ford Gran Torino as you chase down criminals through sprawling urban environments. Switch between Starsky and Hutch mid-mission, using their unique abilities to take down perps in spectacular fashion. Ram suspects off the road, perform spectacular jumps, and unleash devastating shooting sequences while maintaining your viewer rating to keep the audience entertained. The innovative VR Viewer Rating system rewards stylish driving and spectacular takedowns over safe play. Experience authentic 70s atmosphere with a funky soundtrack, complete with original voice acting from the movie stars. Story mode features 18 explosive missions across three seasons, while free roam mode lets you explore Bay City at your own pace.",https://images.launchbox-app.com/b55bd3a7-2413-4fe5-b307-17d095db2c82.jpg
State of Emergency,2002-02-12,,72,Beat-em-up,"State of Emergency throws you into chaotic urban riots where survival means fighting through massive crowds of angry citizens. This controversial action game from Rockstar lets you choose from five different characters, each with unique fighting styles and backstories, as you battle through 175 missions across four volatile districts. Pummel your way through hundreds of on-screen rioters using over 30 weapons ranging from baseball bats to assault rifles. Two gameplay modes offer different experiences: Revolution mode features story-driven missions to overthrow the oppressive Corporation, while Chaos mode unleashes pure mayhem with time-based destruction challenges. The game's groundbreaking crowd AI technology creates unpredictable mob behavior, making each playthrough feel dangerously alive. Experience visceral beat-em-up combat mixed with sandbox destruction in this intense urban warfare simulator.",https://images.launchbox-app.com/e7c92144-93f2-41e0-a095-6144eb4aa271.jpg
Steel Battalion,2002-11-21,,82,Mech Sim,"Command your Vertical Tank in the most immersive mech simulation ever created. Steel Battalion delivers an unprecedented combat experience with its massive 40-button controller featuring twin joysticks, three foot pedals, and an eject button protected by a plastic cover. Pilot your VT through intense missions across war-torn landscapes, managing complex systems from oxygen supply to communication channels. Every switch and lever serves a purpose - ignition sequences, gear shifts, windshield wipers, and emergency ejections demand total focus. Campaign through 23 missions as part of the elite Steel Battalion, where permanent pilot death forces you to start over if you fail to eject in time. This is mech warfare at its most authentic and unforgiving.",https://images.launchbox-app.com/25807d81-0037-4113-af9c-8ba06ed2a609.jpg
Steel Battalion: Line of Contact,2004-02-26,,79,Mech Sim,"Steel Battalion: Line of Contact takes mech combat online with unprecedented realism. Command your Vertical Tank through massive multiplayer battles using the revolutionary 40-button controller featuring dual joysticks, three foot pedals, and an eject button. Join one of three factions vying for control in persistent online campaigns where every battle shapes the war's outcome. Coordinate with squadmates using voice chat, customize your VT with dozens of parts and weapons, and master complex controls that make every system critical - from startup sequences to emergency ejections. Experience the weight and power of piloting a real mech as you engage in tactical warfare across varied terrains. With its hardcore simulation approach and dedicated controller, this delivers the most authentic mech combat experience ever created.",https://images.launchbox-app.com/ae9871f8-b939-467e-bad1-2d5d0f6f64b9.jpg
Still Life,2005-06-06,,75,Adventure,"Still Life blends classic point-and-click adventure with a gripping serial killer mystery spanning two timelines. Play as FBI agent Victoria McPherson investigating brutal murders in modern Chicago, while uncovering parallels to cases from 1920s Prague through her grandfather's journal. Examine crime scenes using cutting-edge forensic tools, analyze evidence, and interrogate suspects to track a methodical killer. The game features stunning pre-rendered environments, challenging puzzles that integrate naturally into the investigation, and a mature narrative exploring themes of art, obsession, and violence. Switch between past and present as you unravel connections between two killers separated by decades. With its film noir atmosphere, compelling dual protagonists, and intricate plot that rewards careful observation, Still Life delivers a sophisticated adventure experience that modernizes the genre while honoring its roots.",https://images.launchbox-app.com/e89dec80-046c-4eca-9139-0b295e2f812c.jpg
Stolen,2005-04-19,,54,Stealth,"Slip into the shadows as Anya Romanov, an acrobatic high-tech thief navigating the dark futuristic metropolis of Forge City. Armed with cutting-edge gadgets including night vision goggles and a versatile dart gun, infiltrate heavily guarded facilities using stealth and agility rather than lethal force. True to her moral code, Anya never kills, relying instead on non-lethal takedowns and Prince of Persia-inspired acrobatic feats to evade detection. When framed for murder, uncover a sinister conspiracy involving corrupt politician Richard Killian and your deadly ninja rival Breeze. Computer expert Louie Palmer guides you through earpiece communications as you execute daring heists across museums, corporate buildings, and government facilities. While the stealth mechanics offer depth, the temptation to rush through levels challenges your patience. This final game from Blue52 delivers a unique non-lethal approach to the stealth genre.",https://images.launchbox-app.com/4509373f-1004-4305-b6f2-f6d90957a3f3.jpg
Street Fighter Anniversary Collection,2005-02-22,,79,Fighting,"Street Fighter Anniversary Collection brings together two legendary fighting games that defined a genre. Experience the complete Street Fighter III: 3rd Strike with its revolutionary parry system that rewards precise timing and creates intense mind games between opponents. Master the diverse roster of fighters, each with unique fighting styles and special moves. The collection also includes Hyper Street Fighter II, letting you select different versions of classic characters from across the Street Fighter II series. Choose your favorite iteration of Ryu, Ken, or Chun-Li from any SF2 game and battle with their specific movesets and mechanics. Both titles feature refined gameplay, smooth animations, and the tight controls that made them arcade favorites. Test your skills in training mode, compete in tournaments, or challenge friends in versus battles. With unlockable artwork, character profiles, and an animated Street Fighter II movie included, this collection celebrates 15 years of Street Fighter excellence. Whether you're a veteran fighter or newcomer, these timeless classics deliver pure competitive fighting action.",https://images.launchbox-app.com/de6fbcea-fe70-4878-9b7a-193a342a6882.jpg
Street Hoops,2002-08-12,,54,Sports,"Street Hoops brings authentic streetball culture to your Xbox with intense 3-on-3 basketball action. Take your game from legendary courts in NYC, LA, and Chicago to hidden spots around the world. Create your baller with deep customization options and develop their skills through the World Tournament mode, earning respect and unlocking new courts along the way. Pull off spectacular dunks, ankle-breaking crossovers, and showboat moves to intimidate opponents and pump up the crowd. Featuring hip-hop legends like Master P, C-Murder, and Silkk the Shocker on the soundtrack, the game captures the raw energy and style of playground basketball. Challenge friends in multiplayer battles or take on streetball legends in the single-player campaign. With arcade-style controls that are easy to learn but tough to master, Street Hoops delivers the ultimate urban basketball experience where style matters as much as skill.",https://images.launchbox-app.com/a1bfe1b3-3d88-4e08-873d-206ac5ff87d3.jpg
